2021-05-18,70.0,71.0,75.0,65.0,113.0,45.772945,24.276403,3.3829,19.0,25.0,16.0,6.605,23.486801,23.0,31.603346,46.51235,75.0055,13.148999,19.217,43.417004
2021-05-19,73.0,59.0,67.0,37.372684,56.0,45.022,25.0,2.7378,14.368222,21.001926,15.152573,8.505849,23.0,20.429028,27.0,35.0,59.0,13.505821,14.239001,34.741
2021-05-20,81.0,48.0,59.0,21.0,87.0,47.849995,27.0,3.8,12.0,19.0,16.0,8.1301,22.0,19.53447,26.0,25.0,36.544086,13.148999,17.099,29.045
2021-05-21,94.0,44.0,51.0,34.0,86.0,41.57923,29.0,4.3559,10.0,17.0,14.971195,13.240001,21.0,18.623665,24.849714,23.0,31.0,12.281001,15.514,26.588
2021-05-22,107.0,42.0,42.0,37.56235,69.708565,36.577,31.276743,2.0,8.0,14.0,15.0,8.7189,20.013601,17.042568,23.860834,19.0,24.627844,10.690999,13.412999,25.198
2021-05-23,120.0,39.0,34.0,36.64927,70.0,54.054,34.0,3.232,7.0,12.0,14.812533,8.3507,20.0,13.0,23.0,15.0,23.0,8.6666,16.371,28.478998
2021-05-24,131.0,37.0,27.0,36.0,66.0,35.02,35.0,3.0276597,5.0,10.0,15.0,21.718267,20.0,12.0,25.07015,15.0,26.058874,8.270648,13.186666,28.104334
2021-05-25,83.09447,34.0,20.0,27.770271,60.50363,35.971,30.72921,2.7128296,7.268795,9.0,14.0,9.3771,21.0,11.0,28.0,15.050773,33.0,6.8869996,11.28,27.972
2021-05-26,86.30005,35.0,32.0,26.0,60.0,49.342,29.0,3.1403306,7.8224397,10.0,14.0,6.4701,24.06024,11.0,42.0,15.963313,30.0,10.466055,15.841,19.736
2021-05-27,98.0,74.08506,35.0,70.0,59.0,40.245,26.0,3.203,8.0,14.0,14.0,7.772,29.0,16.0,61.0,19.0,46.0,136.61783,9.3645,17.195
2021-05-28,88.0,113.78134,42.127293,86.0,58.0,89.993004,44.0,25.09035,9.0,22.0,14.0,12.45,50.0,37.31963,203.79852,50.0,118.0,265.62,440.995,73.056
2021-05-29,83.0,187.0,43.0,110.0,56.0,40.504,93.0,9.9469,9.0,31.0,14.0,10.217556,52.873062,54.0,990.0,102.45377,129.0,151.38733,199.16801,74.274
2021-05-30,78.0,112.0,37.0,61.0,55.0,36.959,74.653175,3.2552001,8.0,20.0,13.0,6.1728,53.912395,33.0,287.0,54.0,103.0,22.35,58.184002,48.011
2021-05-31,73.0,82.0,34.0,37.0,54.0,35.614,63.0,1.8903002,7.0,10.574786,13.0,7.422573,35.0,29.0,57.0,57.0,69.72074,14.179,26.404,37.07805
2021-06-01,69.0,64.342186,35.18494,31.0,52.679203,57.946,53.0,6.2139907,7.0,6.0,13.0,4.5932,26.0,25.427368,29.0,64.0,56.0,11.54855,18.247,31.075562
2021-06-02,62.329132,72.0,37.0,35.0,53.0,46.349,76.360146,8.125,7.0,13.0,27.0,10.184,37.22386,27.0,214.0,54.0,48.75937,40.053,36.002,25.477
2021-06-03,74.0,257.0,54.56253,39.19826,66.0,64.38,133.0,6.029717,20.0,87.0,192.0,37.60472,124.0,64.0,158.09729,59.0,56.0,58.857334,91.273,32.587
2021-06-04,74.0,209.20653,52.458847,42.0,60.0,54.01973,99.928,4.7106,26.371698,64.0,50.0,45.537807,100.28555,47.7989,121.0,50.0,61.24645,29.2265,53.5525,45.819996
